Planar_x,Planar_y,Alternate_bar_x,Alternate_bar_y,No_transport_x,No_transport_y,Planar_bed_x,Planar_bed_y,armfield_x,armfield_y,Lochsa_f_x,Lochsa_f_y,Rivers_f_x,Rivers_f_y,Steep_alternate_bar_x,Steep_alternate_bar_y,Incipient_motion_x,Incipient_motion_y,xi,strickler,recking,keulegan
3.3649497689029717,0.6646365829008406,3.6128867699084206,1.539181321468887,,,0.4656516171512738,0.9719959235262661,2.5112118918553055,0.2129178304326136,6.773027660782367,3.192432581070218,4.194926768715855,0.09441411735567146,,,,,0.02672537552598976,0.580210314716589,402805.376586073,0.6486265722668249
3.2101863667575006,0.5732806473368591,3.4167557361218717,1.1686836605033986,,,4.702556497015541,0.14933023992615443,1.1125650989020703,0.4246773843598614,6.773027660782367,3.8598541937332365,4.146637667327403,0.09423794370502336,,,,,0.028646698028805595,0.56693751263952,309381.0260352175,0.7176323527315556
3.3649497689029717,0.49251717242451554,3.1101768625967714,0.7030389761344951,,,5.1749189482662405,0.1410462728625931,1.3345292178817725,0.36752816572450575,9.468084381859981,0.761611803299135,4.14144041769563,0.09452034737804185,,,,,0.030706146940967377,0.5539683371449308,237638.76999171672,0.7982657999544376
,,2.4214254867100777,0.2546310222727741,,,3.129610224387242,0.17289174293101275,1.7211758032588014,0.4757770489050565,11.412003985764688,0.40671733065084037,4.121956427463109,0.09508399625447268,,,,,0.03291365235226002,0.5412958425177379,182544.64695488408,0.8932939582801334
,,3.373906852972025,0.41715965108003406,,,2.030506087261831,0.2520484706300931,1.7652398496919517,0.38628897872085055,19.46046960720663,0.1262257369398255,4.14144041769563,0.09452034737804185,,,,,0.03527985823972295,0.5289132419319698,140233.71094716966,1.0063587427844023
,,,,,,4.230394927747065,0.16164935806973754,1.655035535222411,0.3212846494581201,15.802551450536896,0.1606290737012592,4.15592767346122,0.09394943782754231,,,,,0.03781617378994651,0.5168139038160434,107738.51736716542,1.1423311479729537
,,,,,,2.1873912857482063,0.2645428249639166,1.4341533030259255,0.5793387560474565,10.88037923140789,0.37645320103319563,4.121956427463109,0.09508399625447268,,,,,0.04053482841099614,0.5049913483011892,82780.67584398131,1.3078447959032742
,,,,,,3.129609346795477,0.19617517977790858,1.0680660802974893,0.24270848999992894,8.482035805073751,1.0592341032509123,4.15592767346122,0.09394943782754231,,,,,0.043448930699216154,0.49343924375112097,63610.820191785686,1.5121206323011696
,,,,,,4.230394927747065,0.1616494538762677,1.5115379318314839,0.48026297026929066,6.773027660782367,5.074994233452843,4.180430749095854,0.09264006145171214,,,,,0.046572531645235,0.4821514033710918,48885.74871297967,1.768279577799945
,,,,,,2.1873912857482063,0.2596377699273167,1.3345292178817725,0.4228091315856989,6.964789633732004,5.772327529666888,4.15592767346122,0.09394943782754231,,,,,0.049920692383933485,0.4711217818945214,37574.1006863945,2.095503307145782
,,,,,,2.972478453813276,0.19092642372124144,3.023994491108112,0.22384641979650316,7.346780735296198,2.018657405228242,4.121956427463109,0.09508399625447268,,,,,0.05350955681504782,0.46034447234542025,28883.94055503866,2.522732540408286
,,,,,,2.1873912857482063,0.24348810983877603,2.904157336398568,0.20095914877890803,9.041253486176245,1.1158775900664977,4.107559821959936,0.09576980675886758,,,,,0.05735642944456334,0.44981370287487393,22207.161084586925,3.0952932027222047
,,,,,,2.972478453813276,0.17757260108030043,4.174211325056272,0.16030265924156364,13.068824479491408,0.24663961807740536,3.3662218132749815,0.15647778285924158,,,,,0.061479858822228846,0.43952383366989756,17076.79883470643,3.8874334579612673
,,,,,,2.972478453813276,0.2131391931770178,4.066016881968315,0.14936233557660644,17.278843075273702,0.1518527239604389,3.280995285999091,0.16389364139164175,,,,,0.0658997269775039,0.42946935393300284,13134.26276230009,5.027666120898705
,,,,,,2.972478453813276,0.2131391931770178,4.951573523121747,0.1284567486300832,16.96742248794165,0.1550621299781902,2.915378675501067,0.19636612885367688,,,,,0.07063734528517439,0.4196448789308583,10104.17344788353,6.754378303356169
,,,,,,2.972478453813276,0.21473924600035002,5.758612910510265,0.11976589930082879,12.50840876856476,0.3213515800256465,2.871210037765981,0.2015652804630158,,,,,0.07571555722287367,0.4100451471104655,7775.045274098634,9.551358968017269
,,,,,,2.030505517876095,0.2465028003348509,1.7211771723488216,0.3140456301273157,10.88037923140789,0.39292140415276605,3.031387315333556,0.18567399349483488,,,,,0.08115884851597743,0.40066501728130466,5984.454483190051,14.527593073392168
,,,,,,2.658321809005908,0.22478675378525065,1.864302168594481,0.3962191058684379,8.669759398141672,1.192217937391231,3.2573456027001138,0.16513228775044841,,,,,0.08699346520096014,0.3914994658619406,4607.651259153779,24.713162278023425
,,,,,,2.5013021224363037,0.22374534137952518,2.105999169879935,0.21691908852601668,7.537036854689557,2.924643613147559,3.3837917531806867,0.1550824343205163,,,,,0.09324754017648253,0.38254358418961626,3548.815976696904,51.05593020009872
,,,,,,1.5601772710393809,0.3379577411106713,2.073076125882305,0.20586680935481705,6.773027660782367,6.707900960422787,3.2974515052974844,0.16210005412318182,,,,,0.09995122885240304,0.3737925758913896,2734.34554257644,161.2691020988869
,,,,,,0.7777817545511974,1.7668375243783212,2.43466296894996,0.17738679196538099,6.964789633732004,7.167913016759823,3.031387315333556,0.18567399349483488,,,,,0.10713685455077589,0.36524175431541045,2107.698383421543,3250.715844711331
,,,,,,0.4656515779784662,19.002981637483522,2.74057588552841,0.15776867123950603,6.773027660782367,5.074994233452843,2.915378675501067,0.19636612885367688,,,,,0.1148390643599191,0.3568865400209561,1625.436132470833,524.4417296205853
,,,,,,0.6216324123340479,2.0605891888144225,3.230756944950303,0.1739489762548612,1.6663700600577807,0.34041501370983285,2.846527585369956,0.20373131696339244,,,,,0.12309499619303622,0.34872245832588655,1254.1841317132642,90.92305365999728
,,,,,,2.5013021224363037,0.26600546629823524,1.2014532777426994,0.38146458290077817,8.669759398141672,1.561161186069198,2.871210037765981,0.2015652804630158,,,,,0.13194445785690376,0.340745136910204,968.297403877242,36.25528151533998
,,,,,,1.403527842620312,0.4194847477804383,2.128000932073052,0.3572152405836491,17.134397389560924,0.13295310229264712,2.8085716684258752,0.2086540496742493,,,,,0.14143011899404198,0.33295030347443166,748.0682962797946,19.357927736372382
