xi,strickler,recking,keulegan
1663.00542348688,0.014641834562776,0.0180506514416472,0.0138731312496953
1782.56107722663,0.0143068902033468,0.0176743666561439,0.0136752478853534
1910.71174463217,0.0139796079796585,0.0173059298144751,0.0134815683706248
2048.0753325745,0.01365981261387,0.0169451767508018,0.0132919744674082
2195.31417006477,0.0133473328377697,0.0165919467940195,0.0131063520655378
2353.13820182043,0.0130420013010509,0.0162460826858143,0.0129245910110453
2522.30841142128,0.0127436544816872,0.0159074305015637,0.0127465849427006
2703.64049056055,0.0124521325983566,0.0155758395738801,0.0125722311363777
2898.00877208335,0.0121672795248704,0.015251162418619,0.0124014303568209
3106.35044577645,0.0118889427065585,0.0149332546631901,0.0122340867164111
3329.67007723676,0.0116169730785679,0.0146219749770303,0.0120701075405588
3569.04445160715,0.0113512249860305,0.0143171850041083,0.0119094032393685
3825.62776553493,0.0110915561060564,0.0140187492973469,0.0117518871852441
4100.657192387,0.0108378273715124,0.0137265352548587,0.0115974755961234
4395.45884755569,0.0105899028965438,0.0134404130579023,0.0114460874240469
4711.45418261833,0.0103476499037995,0.0131602556104727,0.0112976442487836
5050.16683918127,0.010110938653323,0.0128859384804514,0.0111520701762559
5413.22999545601,0.00987964237306896,0.0126173398422447,0.0110092917415143
5802.39424099011,0.00965363719101006,0.0123543404208464,0.0108692378160329
6219.53601752312,0.00943280206879633,0.0120968234372681,0.0107318395191065
6666.66666666667,0.0092170187369325,0.0118446745552813,0.0105970301331424
